Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested
Lok_Sabha,All_States,Backward Classes Mahasabha,Local Party,14696,BCM,BCM,BCM,1971,1979,2,5|6,2,0,0,0,0,0,0,0,1
Lok_Sabha,All_States,SOCIALIST UNITY CENTRE,State-based Party,8082,SUC,SUCI,SUC|SUCI|SUC(Commu.)|SUCI(COMMUNIST)|SUCI(C),1971,2019,7,5|6|7|8|9|16|17,257,0,31,0,47,0,13,0,4
Lok_Sabha,All_States,Revolutionary Communist Party of India,State-based Party,7185,RCI,RCI,RCI,1971,1977,2,5|6,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,SHOSHIT DAL Bihar,Local Party,14917,SHD,SHD,SHD,1971,1971,1,5,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,PROUSTISH BLOC OF INDIA,Local Party,14876,PBI,PBI,PBI,1971,1991,3,5|9|10,36,0,1,0,2,0,1,0,0
Lok_Sabha,All_States,Socialist Party,National Party,8013,SOP,SOP,SOC|SOP,1971,1989,2,5|9,9,0,0,0,2,0,0,0,0
Lok_Sabha,All_States,Hindustani Shoshit Dal,Local Party,14770,HSD,HSD,HSD,1971,1971,1,5,9,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Bihar Prant Hul Jharkhand,Local Party,2081,PHJ,PHJ,PHJ,1971,1977,2,5|6,9,0,0,0,0,0,5,0,0
Lok_Sabha,All_States,INDIAN SOCIALIST PARTY,Local Party,14843,ISP,ISP,ISP,1971,1971,1,5,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,REVOLUTIONARY SOCIALIST PARTY OF INDIA (MARXIST AND LENINIST),Local Party,14890,RSM,RSM,RSM,1971,1971,1,5,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Chota Nagpur Bhumi Rakshak Party,Local Party,14728,BRP,BRP,BRP,1971,1971,1,5,2,0,0,0,0,0,1,0,0
Lok_Sabha,All_States,LOK RAJ PARTY HIMACHAL PRADESH,Local Party,14849,LRP,LRP,LRP,1971,1971,1,5,2,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,NAGALAN NATIONALIST ORGANISATION,Local Party,14859,NNO,NNO,NNO,1971,1971,1,5,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,UTTAR PRADESH KISAN MAZDOOR PARTY,Local Party,8463,KMP,KMP,KMP,1971,1971,1,5,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Muslim Majlis Uttar Pradesh,Local Party,5529,MMUP,MMUP,MUM|MMUP,1971,2009,2,5|15,8,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,INDIAN GORKHA LEAGUE,Local Party,14795,IGL,IGL,IGL,1971,1971,1,5,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,SHOSHIT SAMAJ DAL (AKHIL BAHARATIYA),Local Party,12832,SSD,SSD,SSD,1977,1977,1,6,8,0,1,0,2,0,0,0,0
Lok_Sabha,All_States,MUSLIM LEAGUE (OPPOSITION),Local Party,11623,MLO,MLO,MLO,1977,1977,1,6,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,KERALA CONGRESS (PILLAI GROUP),Local Party,4833,KCP,KCP,KCP,1977,1977,1,6,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,ALL INDIA SHIROMANI BABA JIVAN SINGH MAZABHI DAL,Local Party,757,JMD,AISBJSMD,JMD|BJMD|A.I.T.C,1977,2003,3,6|9|13,8,0,0,0,1,0,0,0,1
Lok_Sabha,All_States,All India Labour Party,Local Party,696,ILP,ALINLBP,ILP|ALINLBP,1977,2019,3,6|7|17,10,0,0,0,2,0,0,0,0
Lok_Sabha,All_States,TRIPURA UPAJATI JUBA SAMITI,Local Party,8350,TUS,TUJS,TUS|TUJS,1977,1996,3,6|7|11,6,0,0,0,0,0,3,0,0
Lok_Sabha,All_States,All India Gorkha League,Local Party,654,IGL,IGL,IGL,1977,1977,1,6,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Kuki National Assembly,State-based Party,4912,KNA,KNA,KNA,1978,1989,2,6|9,2,0,0,0,0,0,2,0,1
Lok_Sabha,All_States,Bharatiya Socialist Party,State-based Party,1853,BSP,BSP,BSP,1980,1980,1,7,16,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,People's Party of Arunachal,Local Party,6028,PPA,PPA,PPA,1980,2019,6,7|8|9|15|16|17,11,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Shoshit Samaj Dal (Akhil Bharatiya),Local Party,7898,SSD,SSD,SSD,1980,1980,1,7,8,0,0,0,3,0,0,0,0
Lok_Sabha,All_States,ALL INDIA MUSLIM LEAGUE,State-based Party,10468,IML,IML,IML,1980,1984,2,7|8,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,PEOPLE'S CONFERENCE,Local Party,6016,PPC,PPC,PPC,1980,1980,1,7,1,0,0,0,0,0,1,0,0
Lok_Sabha,All_States,SIKKIM CONGRESS (R),Local Party,7924,SCR,SCR,SCR,1980,1980,1,7,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,SIKKIM PRAJATANTRA CONGRESS,Local Party,7936,SPC,SPC,SPC,1980,1980,1,7,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,JANATA PARTY (SECULAR) - CH. CHARAN SINGH,National Party,4509,JNP(SC),JNP(SC),JNP(SC),1980,1980,1,7,1,0,0,0,0,0,0,0,1
Lok_Sabha,All_States,Indian National Congress (united),National Party,3834,INC(U),INC(U),INC(U),1981,1981,1,7,1,0,0,0,0,0,0,0,1
Lok_Sabha,All_States,Jan Ekta Dal,Local Party,11080,JKD,JKD,JKD,1982,2009,2,7|15,2,0,0,0,0,0,1,0,1
Lok_Sabha,All_States,Door Darshi Party,Local Party,15197,DDP,DDP,DDP,1984,1991,3,8|9|10,719,0,14,0,106,0,50,0,3
Lok_Sabha,All_States,JAMMU & KASHMIR PANTHERS PARTY,Local Party,15276,JPP,JPP,JPP,1984,1996,4,8|9|10|11,10,0,0,0,0,0,0,0,1
Lok_Sabha,All_States,Jammu & Kashmir People Conference,Local Party,4099,JPC,JPC,JKP|JPC,1984,2019,4,8|15|16|17,6,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,NAGA NATIONAL DEMOCRATIC PARTY,Local Party,5539,NND,NND,NND,1984,1984,1,8,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,GANDHI KAMARAJ NATIONAL CONGRESS,Local Party,3067,GKC,GKC,GKC,1984,1984,1,8,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,TAMIL NADU CONGRESS (K),Local Party,8248,TNC,TNC(K),TNC,1984,1984,1,8,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Lok Dal (Ajit Singh),,4997,LKD(A),LKD(A),LKD(A),1987,1987,1,8,2,0,0,0,0,0,0,0,2
Lok_Sabha,All_States,HILL PEOPLE UNION,,3206,HPU,HPU,HPU,1988,1988,1,8,1,0,0,0,0,0,0,0,1
Lok_Sabha,All_States,VIJAYA SHAKTI,Local Party,13059,VJS,VJS,VJS,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Lok Party,Local Party,11489,LKP,LP,LKP|LP,1989,1996,3,9|10|11,7,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Socialist Party (Lohia),Local Party,8051,SOP(L),SLP(L),SOP(L)|SLP(L),1989,2014,7,9|10|11|12|14|15|16,25,0,0,0,2,0,0,0,0
Lok_Sabha,All_States,Marxist Communist Party of India  (S.S. Srivastava),Local Party,11590,MCPI(S),MCPI(S),MCPI|MCPI(S),1989,2009,7,9|10|11|12|13|14|15,27,0,2,0,3,0,1,0,0
Lok_Sabha,All_States,BARAT DESAM LABOUR PARTY,Local Party,10188,DLP,DLP,DLP,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,LOK DAL (BAHUGUNA),State-based Party,11456,LKD (B),LKD (B),LKD (B),1989,1989,1,9,116,0,4,0,15,0,3,0,0
Lok_Sabha,All_States,AKHIL BARATIYA PICHHRA VARG PARTY,Local Party,12015,PVP,PVP,PVP,1989,1989,1,9,2,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Shoshit Samaj Dal,Local Party,7888,SSD,SSD,SSD,1989,2019,9,9|10|11|12|13|14|15|16|17,65,0,4,0,7,0,4,0,0
Lok_Sabha,All_States,ALL INDIA DALIT MUSLIM MINORITIES SURAKSHA MAHA SANG,Local Party,10213,DMM,DMM,DMM,1989,1991,2,9|10,21,0,2,0,2,0,2,0,0
Lok_Sabha,All_States,BHARATIYA KRANTIKARI KISAN SANG,Local Party,9364,BKS,BKS,BKS,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Hul Jharkhand,Local Party,10338,HJP,HJKP,HJD|HJP|HJKP,1989,1996,3,9|10|11,9,0,0,0,0,0,5,0,0
Lok_Sabha,All_States,PROGRESSIVE HUL JHARKHAND,Local Party,11878,PHJ,PHJ,PHJ,1989,1989,1,9,1,0,0,0,0,0,1,0,0
Lok_Sabha,All_States,AMARA BENGALI,Local Party,894,AMB,AMB,AMB|AB,1989,2019,9,9|10|11|12|13|14|15|16|17,110,0,4,0,19,0,15,0,7
Lok_Sabha,All_States,Bharatiya Lok  Kalyan Dal,Local Party,9406,BLKD,BLKD,BLKD,1989,2009,4,9|13|14|15,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Bharatiya Krishi Udyog Sangh,Local Party,9366,BKUS,BKUS,BKUS,1989,1996,3,9|10|11,51,0,2,0,8,0,1,0,1
Lok_Sabha,All_States,Jharkhand Dal,Local Party,11077,JKD,JKD,JKD,1989,1989,1,9,13,0,0,0,1,0,6,0,0
Lok_Sabha,All_States,BHARATIYA LOKTANTRIK MAZDOOR SANGH,Local Party,11496,LMS,LMD,LMS,1989,1989,1,9,2,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Bharatiya Lok Tantrik Mazdoor Dal,Local Party,11494,BLMD,BLTMD,LMD|BLMD|BLTMD,1989,1996,3,9|10|11,16,0,0,0,2,0,0,0,1
Lok_Sabha,All_States,INDIAN CONGRESS (J) TRIKHA GROUP,State-based Party,10400,ICJ(TG),ICJ(TG),ICJ(TG),1989,1989,1,9,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,REPUBLICAN PARTY OF INDIA (GAVAI GROUP),Local Party,12313,RPI(GG),RPI(GG),RPI(GG),1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,PEOPLES DEMOCRACY OF INDIA,Local Party,11861,PDI,PDI,PDI,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,PEOPLES PARTY OF INDIA,Local Party,11918,PPI,PPI,PPI,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Labour Party of India,Local Party,11501,LPI,LPI,LPI,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,HINDU SHIV SENA,Local Party,10387,HSS,HSS,HSS,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Shoshit Samaj Party,Local Party,12557,SHSP,SHSP,SHP|SHSP,1989,2004,5,9|11|12|13|14,15,0,0,0,3,0,0,0,0
Lok_Sabha,All_States,Gujarat Janata Parishad,Local Party,10309,GJP,GJP,GJP,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Pandav Dal,Local Party,11862,PDL,PDL,PDL,1989,1991,2,9|10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Karnataka Rajya Ryota Sangha,Local Party,11393,KRRS,KRRS,KRS|KRRS,1989,1998,3,9|10|12,22,0,0,0,2,0,0,0,0
Lok_Sabha,All_States,SCIENTIFIC VEDIC REVOLUTIONARY PARTY,Local Party,12902,SVP,SVP,SVP,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,KARNATAKA GANA PARISHAD,Local Party,11369,KGP,KGP,KGP,1989,1989,1,9,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Deseeya Karshaka Party,Local Party,10186,DKP,DKP,DKP,1989,1991,2,9|10,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,VISHAL BHARAT PARY,Local Party,18231,VBP,VBP,VBP,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,HINDUSTAN JANATA PARTY,Local Party,10341,HJP,HJP,HJP,1989,2019,7,9|11|12|14|15|16|17,36,0,2,0,4,0,1,0,0
Lok_Sabha,All_States,Bharatiya Republican Paksha,Local Party,1800,BRPP,BRPP,BRP|BRPP,1989,2014,6,9|10|13|14|15|16,62,0,6,0,13,0,0,0,1
Lok_Sabha,All_States,HUMNIST PARTY OF INDIA,Local Party,10381,HPI,HPI,HPI,1989,1989,1,9,4,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,GREEN PARTY OF INDIA,Local Party,10324,GPI,GPI,GPI,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,NATIONAL REPUBLICAN PARTY,Local Party,11826,NRP,NRP,NRP,1989,1998,3,9|11|12,3,0,1,0,1,0,0,0,0
Lok_Sabha,All_States,Republican Presidium Party of India,Local Party,12350,RPPI,RPPI,RPP|RPPI,1989,2009,5,9|10|11|12|15,8,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,MANIPUR PEOPLES COUNCIL,Local Party,11637,MPC,MPC,MPC,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,DEMOCRATIC PARTY,Local Party,10224,DP,DP,DP,1989,1989,1,9,1,0,0,0,0,0,1,0,0
Lok_Sabha,All_States,WEAT ORISSA PEOPLES FRONT,Local Party,11842,OPF,OPF,OPF,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,THARASU MAKKAL MANDARAM,Local Party,12990,TMM,TMM,TMM,1989,1991,2,9|10,63,0,0,0,10,0,0,0,0
Lok_Sabha,All_States,SHIROMANI AKALI DAL (BADAL),Local Party,17053,SAD(B),SAD(B),SAD(B),1989,1993,2,9|10,10,0,0,0,2,0,0,0,1
Lok_Sabha,All_States,All India Gareeb Congress,Local Party,10443,AIGC,AIGC,IGC|AIGC,1989,1999,3,9|12|13,5,0,1,0,1,0,0,0,0
Lok_Sabha,All_States,PUNJAB NAYA FRONT,Local Party,11912,PNF,PNF,PNF,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Punjab People's Party,Local Party,11933,PnPP,PnPP,PPP,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,INDIAN LABOUR PARTY,Local Party,10467,ILP,ILP,ILP,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Communist Party of India  (Marxist-Leninist),Local Party,9890,CPI(ML),CPI(ML)(L),CPI(ML)|CPI(ML)(L),1989,2014,5,9|10|13|14|16,92,0,10,0,14,0,10,0,2
Lok_Sabha,All_States,PUNJAB KAIRON DAL,Local Party,11888,PKD,PKD,PKD,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,SADHARAM RAJYA PARISHAD,Local Party,12827,SRP,SRP,SRP,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,RISING SUN PARTY,Local Party,12087,RIS,RIS,RIS,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Socialist Labour League,Local Party,12688,SLL,SLL,SLL,1989,1991,2,9|10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,DECCAN CONGRESS,Local Party,10222,DNC,DNC,DNC,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Mahabharat People's Party,Local Party,11640,MPP,MPP,MPP,1989,1991,2,9|10,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,ALL INDIA JUSTICE PARTY,Local Party,3430,IJP,IJP,IJP,1989,2014,4,9|14|15|16,97,0,8,0,14,0,1,0,4
Lok_Sabha,All_States,Bharatha Makkal Congress,Local Party,9422,BMC,BMC,BMC,1989,1999,2,9|13,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,KAMARAJ DESIYA CONGRESS,Local Party,11349,KDC,KDC,KDC,1989,2013,2,9|15,2,0,0,0,0,0,0,0,1
Lok_Sabha,All_States,Tamilar Kazhagam,Local Party,13000,TLK,TLK,TRM,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,TAMIL NADU PEOPLES WELFARE ASSOCIATION,Local Party,12018,PWA,PWA,PWA,1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,UTTAR KHAND KRANTI DAL,Local Party,13022,UKD,UKD,UKD,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Uttar Pradesh Republican Party,Local Party,8434,UPRP,UPRP,UPRP|UPP,1989,2014,6,9|10|11|12|15|16,32,0,1,0,8,0,0,0,1
Lok_Sabha,All_States,AKHIL BHARATIYA HINDUSTANI KRANTIKARI SAMAJWADI PAR,Local Party,274,HKSP,HKSP,KSP|HKSP,1989,1991,2,9|10,4,0,0,0,1,0,0,0,1
Lok_Sabha,All_States,Akhil Bharatiya Loktantra Party,Local Party,11554,ABLTP,ABLTP,LTP|ABLTP,1989,2009,7,9|10|11|12|13|14|15,18,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,INDIAN NATIONAL CONGRESS (O) ANTI MERGER GROUP,Local Party,10806,INC(O),INC(O),INC(O),1989,1989,1,9,2,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,AKHIL BHARATIYA GORKHA LEAGUE (BUDHIMAN GARUNG),Local Party,258,ABGL,ABGL,GOL(BG),1989,1989,1,9,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,WEST BENGAL SOCIALIST PARTY (BIMAN MITRA),Local Party,13065,WBS(BM),WBS(BM),WBS(BM),1989,1989,1,9,2,0,0,0,0,0,1,0,0
Lok_Sabha,All_States,NAVABHARAT PARTY,Local Party,5815,NBP,NBP,NBP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Akhil Bartiya Manav Seva Dal,Local Party,335,ABMSD,ABMSD,MSD|ABMSD|ABM Seva Dal,1991,2011,6,10|11|12|13|14|15,33,0,0,0,3,0,0,0,3
Lok_Sabha,All_States,Labour Party (Ashok Bhattacharjee),Local Party,11407,LAB(B),LAB(B),LAB(B),1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Jan Parishad,National Party,11238,JNP,JPS,JNP|JPS,1991,1996,2,10|11,25,0,1,0,2,0,1,0,0
Lok_Sabha,All_States,Bharatiya Dhruba Labour Party,Local Party,1386,BDLP,BDLP,BDLP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Natun Asom Gana Parishad,Local Party,5805,NAGP,NAGP,NAGP,1991,1991,1,10,11,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,United Reservation Movement Council Assam,Local Party,13038,URMCA,URMCA,URC|URMCA,1991,1999,3,10|12|13,11,0,0,0,0,0,2,0,0
Lok_Sabha,All_States,Asom Jatiyatabadi Dal,Local Party,986,AJD,AJD,AJD,1991,1991,1,10,2,0,1,0,0,0,0,0,0
Lok_Sabha,All_States,Sanjukta Loka Parishad,Local Party,12690,SLP,SLP,SLP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Asom Jatiya Parishad,Local Party,985,AJP,AJP,AJP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Janata Dal (Samajwadi),Local Party,4248,JD(S),JD(S),JD(S),1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Sampooran Kranti Das,Local Party,12681,SKD,SKD,SKD,1991,1991,1,10,7,0,1,0,1,0,0,0,0
Lok_Sabha,All_States,Azad Party,Local Party,1029,AZP,AZP,AZP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Desh Bhakt Morcha,Local Party,250,ABDBM,ABDBM,DBM|ABDBM,1991,2009,4,10|11|14|15,8,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Socialist Party,Local Party,385,ABSP,ABSP,ABSP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Gram Parishad,Local Party,8651,ABGP,ABGP,JF|ABGP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Jai Mahakali Nigrani Samiti,Local Party,17056,JMS,JMS,JMS,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,AKHIL BHARTIYA RAMRAJYA PARISHAD (VASUDEV SHASTRI AT,Local Party,12373,RRP(S),RRP(S),RRP(S),1991,1991,1,10,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Lok Tantrik Alp-Sankhyak Jan Morcha,Local Party,11408,ABLTASJM,ABLTASJM,LAJM|ABLTASJM,1991,2004,3,10|11|14,3,0,0,0,0,0,1,0,0
Lok_Sabha,All_States,ALL INDIA KISAN MAJDOOR SABHA,Local Party,11381,KMS,KMS,KMS,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Samdarshi Party,Local Party,12700,SMP,SMP,SMP,1991,1991,1,10,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Mukt Bharat,Local Party,11674,MB,MB,MUB|MB,1991,1996,2,10|11,5,0,1,0,0,0,0,0,0
Lok_Sabha,All_States,Desh Bhakt Party,Local Party,10139,DBP,DBP,DBP,1991,2009,5,10|11|13|14|15,14,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Poorvanchal Rashtriya Congress,Local Party,6098,PHRC,PHRC,PRC|PHRC,1991,2019,4,10|11|16|17,12,0,2,0,3,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Dharmnirpeksh Dal,Local Party,10223,DND,ABDD,DND|ABDD,1991,1996,2,10|11,9,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Janata Congress Party of Bharatvarsha,Local Party,10870,JC,JCPB,JC,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Lokhit Morcha,Local Party,11418,LHM,LHM,LHM,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Jawan Kisan Mazdoor Party,Local Party,11087,JKMP,JKMP,JKMP,1991,1991,1,10,6,0,1,0,0,0,0,0,0
Lok_Sabha,All_States,Labour Party of India (V .V .Prasad),Local Party,11502,LPI(V),LPI(V),LPI(P)|LPI(V),1991,2014,4,10|11|14|16,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,AKHIL BHARATIYA HINDU SHAKTI DAL,Local Party,275,HSD,HSD,HSD,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Rashtriya Unnatisheel Dal,Local Party,12440,RUD,RUD,RUD,1991,1999,4,10|11|12|13,6,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Bhartiya Sangthit Nagrik Party,Local Party,9512,BSNP,BSNP,BSNP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,All India Urdu Morcha,Local Party,9022,AUM,AUM,AUM,1991,1991,1,10,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Jan Ekata Morcha,Local Party,11049,JEM,JEM,JEM,1991,1996,2,10|11,3,0,0,0,1,0,0,0,1
Lok_Sabha,All_States,Akhil Bharatiya Bharat Desham Party,Local Party,9048,BDP,BDP,BDP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Gomant Lok Party,Local Party,3112,GLP,GMLP,GLP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Yuva Vikas Party,Local Party,8610,YVP,YVP,YVP,1991,2019,3,10|15|17,15,0,1,0,0,0,1,0,0
Lok_Sabha,All_States,Socialist League of India,Local Party,12686,SLI,SLI,SLI,1991,1996,2,10|11,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Hindu Shiv Sena (A.K. Brahmbatt),Local Party,10385,HSH,HSH,HSH,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Azad Hind Fauz (Rajkiya),Local Party,1022,AHF,AHF,AHF,1991,1991,1,10,5,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Sr. Citizens National Party of India,Local Party,12546,SCP,SCP,SCP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Rashtriya Krantikari Dal,Local Party,6630,RKD,RKD,RKD,1991,1996,2,10|11,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Sarv Jati Janata Parishad,Local Party,12651,SJJP,SJJP,SJJP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Surajya Party,Local Party,8158,SUP,SUP,SUP,1991,1996,2,10|11,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Kannada Paksha,Local Party,4777,KP,KP,KNP|KP,1991,2013,5,10|11|13|14|15,7,0,0,0,1,0,0,0,3
Lok_Sabha,All_States,Cheluva Kannad Nadu,Local Party,9686,CKN,CKN,CKN,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Bharatiya Backward Party,Local Party,1349,BBP,BBP,BBP,1991,2009,3,10|14|15,4,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Kannada Desh Party,Local Party,11352,KDP,KDP,KDP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Pichhadavarg Party,Local Party,345,PVP,PVP,PVP,1991,2014,2,10|16,4,0,1,0,0,0,1,0,1
Lok_Sabha,All_States,GONDVANA PARTY,Local Party,3143,GNP,GNP,GNP,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Democratic Party of India,Local Party,10225,DPI,DPI,DPI,1991,2019,3,10|15|17,3,0,1,0,0,0,0,0,0
Lok_Sabha,All_States,Dalit Panthers Party,Local Party,10228,DPP,DPP,DPP,1991,1991,1,10,11,0,0,0,1,0,0,0,1
Lok_Sabha,All_States,Vishal Bharat Party,Local Party,18233,VBP,VBP,VBP,1991,1991,1,10,1,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Sampooran Rashtriya Sena,Local Party,7596,SRS,SRS,SRS,1991,1991,1,10,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Republican Party of India  (Kamble),Local Party,7116,RPI(KM),RPI(KM),RPI(KM),1991,2019,2,10|17,2,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Nationalist Party,Local Party,11812,NP,NP,NP,1991,1991,1,10,3,0,0,0,0,0,0,0,0
Lok_Sabha,All_States,Vidarbha Praja Party,Local Party,13062,VPP,VPP,VPP,1991,1991,1,10,4,0,0,0,1,0,0,0,0
Lok_Sabha,All_States,Akhil Bharatiya Revolutionary Samaj Dal,Local Party,370,RSD,RSD,RSD,1991,2007,2,10|14,4,0,1,0,2,0,0,0,1
Lok_Sabha,All_States,Orissa Vikas Parishad,Local Party,11843,OVP,OVP,OVP,1991,1991,1,10,7,0,0,0,1,0,1,0,0
